instance,method,result,elapsed,args,tag
58 20 27386 2584 1195 1067 1977 2711 1821 2312 179 858 429 1924 1567 539 1943 2257 437 1007 306 770 783 1415 2663 178 2901 1245 2088 1237 2129 1162 178 1605 2502 2894 1704 1046 937 39 2457 536 1036,solve_branch_bound,29232.0,0.0005619525909423828,-I 51 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 1.0 -c uni,m
80 20 64016 1461 709 2873 2918 2218 645 1038 568 934 584 1893 1741 1581 1960 2516 1307 1178 1667 2136 1222 1752 2647 770 2503 1956 2523 1386 1938 2928 869 1907 1734 1520 881 868 2926 914 1186 179 1475,solve_branch_bound,32003.0,0.0005247592926025391,-I 71 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
106 20 20888 2070 2163 477 729 2554 2598 143 429 2413 2472 754 978 394 654 652 887 2542 2588 1604 1743 592 833 1973 2076 1534 1681 1302 1472 1129 1316 2815 2833 498 748 85 377 2070 2163 509 758,solve_greedy,24067.0,5.1975250244140625e-05,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
85 20 18311 297 158 1591 993 2405 947 288 2567 1940 1508 224 527 930 548 546 5 1133 2901 741 580 55 1917 784 2131 1603 2616 878 1198 1568 776 2470 1826 1479 1908 2042 511 271 2840 1644 1572,solve_dynamic_cost,26566.0,0.37857818603515625,-I 81 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
96 20 25923 2606 2643 2262 2309 1197 1223 2497 2450 75 110 1221 1321 2215 2278 563 670 1734 1797 102 56 2581 2582 1108 1206 2439 2414 1629 1493 2501 2543 2938 2939 1551 1483 2025 1928 1011 1174 149 395,solve_branch_bound,26831.0,0.19041728973388672,-I 91 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
13 20 13681 1357 1117 842 2606 86 2462 504 75 1321 2340 420 1108 1232 795 976 1011 271 20 277 1286 615 52 934 2005 1821 339 2014 2748 108 2458 50 1384 1806 1977 290 2312 1434 1943 744 1007,solve_branch_bound,27859.0,0.010843992233276367,-I 11 -N 10 -n 20 -W 3000 -C 3000 -w light -m 0.8 -c uni,w
8 20 21908 2584 1195 1067 1977 2711 1821 2312 179 858 429 1924 1567 539 1943 2257 437 1007 306 770 783 1415 2663 178 2901 1245 2088 1237 2129 1162 178 1605 2502 2894 1704 1046 937 39 2457 536 1036,solve_branch_bound,28438.0,0.008767127990722656,-I 1 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c uni,w
9 20 22926 235 1113 2579 682 763 536 2901 1310 1073 1512 82 800 276 2015 1405 2632 1748 1844 1633 2611 657 326 1623 2927 2706 542 1916 1499 190 1739 2508 1793 1623 1079 1168 137 1605 1201 1967 2871,solve_bruteforce,27808.0,15.132349014282227,-I 1 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c uni,w
100 20 23226 1038 915 934 808 1893 1910 1581 1624 2516 2509 1178 1199 2136 2120 1752 1848 770 919 1956 2027 1386 1433 2928 2925 1907 1924 1520 1459 868 1071 914 870 179 175 1270 1284 973 1105 1334 1209,solve_greedy,23898.0,5.0067901611328125e-05,-I 91 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
75 20 45778 297 158 1591 993 2405 947 288 2567 1940 1508 224 527 930 548 546 5 1133 2901 741 580 55 1917 784 2131 1603 2616 878 1198 1568 776 2470 1826 1479 1908 2042 511 271 2840 1644 1572,solve_bruteforce,28029.0,15.021045923233032,-I 71 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
71 20 59138 431 529 2156 2306 765 2237 1024 1157 570 709 2322 631 738 2686 2868 1587 928 1898 242 2939 2902 1948 1820 2466 1801 2207 1240 1399 2603 1955 1492 1425 1061 1767 982 1043 2938 563 686 997,solve_greedy,32449.0,5.817413330078125e-05,-I 71 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
110 20 27602 2616 2655 878 1090 1198 1379 1568 1711 776 999 2470 2523 1826 1943 1479 1631 1908 2017 2042 2138 511 760 271 544 2840 2856 1644 1780 1572 1715 1117 1306 2159 2243 2107 2196 2606 2645 2915 2924,solve_greedy,28620.0,4.601478576660156e-05,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
101 20 22978 431 688 529 776 2156 2241 2306 2376 765 988 2237 2313 1024 1222 1157 1341 570 813 709 938 2322 2390 631 868 738 964 2686 2718 2868 2881 1587 1729 928 1135 1898 2008 242 518 2939 2945,solve_greedy,26026.0,0.0014390945434570312,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
4 20 29064 2070 509 2063 2010 1702 2486 2918 331 1060 220 1053 2632 1469 2453 1813 1013 602 873 2313 1648 2232 2605 2483 390 291 2780 1914 500 2582 66 1731 1973 2851 1213 2699 8 233 1587 2252 583,solve_greedy,25475.0,6.604194641113281e-05,-I 1 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c uni,w
93 20 25972 875 715 719 749 1723 1812 2478 2432 2332 2372 501 661 2129 2142 1054 1044 2624 2643 1896 1838 2409 2392 2070 2006 2554 2513 2413 2384 394 246 2542 2545 592 668 1534 1515 1129 1293 498 262,solve_branch_bound,26313.0,0.144852876663208,-I 91 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
104 20 22062 2692 2723 1242 1418 2393 2454 227 504 422 680 2129 2216 850 1065 27 325 1725 1853 1156 1340 8 307 310 579 2423 2480 1104 1293 1139 1325 2922 2930 1668 1801 1270 1443 1546 1692 2325 2392,solve_dynamic_cost,25167.0,0.33815789222717285,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
26 20 36524 2556 2393 1652 2946 2227 2602 2645 1533 1483 2230 2863 146 1434 1501 1978 2095 2838 2787 2896 2128 2768 1431 2271 1549 2922 1611 2278 2490 2795 1748 2036 641 2032 2264 2717 1236 2059 1813 1205 1032,solve_branch_bound,32722.0,0.016405105590820312,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
93 20 25972 875 715 719 749 1723 1812 2478 2432 2332 2372 501 661 2129 2142 1054 1044 2624 2643 1896 1838 2409 2392 2070 2006 2554 2513 2413 2384 394 246 2542 2545 592 668 1534 1515 1129 1293 498 262,solve_greedy,25694.0,5.5789947509765625e-05,-I 91 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
75 20 45778 297 158 1591 993 2405 947 288 2567 1940 1508 224 527 930 548 546 5 1133 2901 741 580 55 1917 784 2131 1603 2616 878 1198 1568 776 2470 1826 1479 1908 2042 511 271 2840 1644 1572,solve_greedy,28029.0,0.00022292137145996094,-I 71 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
41 20 14784 431 529 2156 2306 765 2237 1024 1157 570 709 2322 631 738 2686 2868 1587 928 1898 242 2939 2902 1948 1820 2466 1801 2207 1240 1399 2603 1955 1492 1425 1061 1767 982 1043 2938 563 686 997,solve_greedy,24340.0,4.982948303222656e-05,-I 41 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
6 20 27531 2159 2107 2606 2915 2262 2462 1197 1715 2497 87 75 1680 1221 2340 2215 2711 563 2162 1734 2245 102 1260 2581 1518 1108 2279 2439 823 1629 5 2501 2772 2938 1769 1551 795 2025 17 1011 2730,solve_bruteforce,33488.0,14.906069993972778,-I 1 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c uni,w
69 20 42987 235 1113 2579 682 763 536 2901 1310 1073 1512 82 800 276 2015 1405 2632 1748 1844 1633 2611 657 326 1623 2927 2706 542 1916 1499 190 1739 2508 1793 1623 1079 1168 137 1605 1201 1967 2871,solve_branch_bound,29169.0,0.0006048679351806641,-I 61 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 1.5 -c uni,m
63 20 43341 2325 875 369 719 1699 1723 2546 2478 178 2332 2398 501 2464 2129 1719 1054 1428 2624 2258 1896 716 2409 1074 2070 477 2554 143 2413 754 394 652 2542 1604 592 1973 1534 1302 1129 2815 498,solve_bruteforce,32466.0,14.884755849838257,-I 61 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 1.5 -c uni,m
73 20 57788 2325 875 369 719 1699 1723 2546 2478 178 2332 2398 501 2464 2129 1719 1054 1428 2624 2258 1896 716 2409 1074 2070 477 2554 143 2413 754 394 652 2542 1604 592 1973 1534 1302 1129 2815 498,solve_greedy,32466.0,5.793571472167969e-05,-I 71 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
35 20 0 297 158 1591 993 2405 947 288 2567 1940 1508 224 527 930 548 546 5 1133 2901 741 580 55 1917 784 2131 1603 2616 878 1198 1568 776 2470 1826 1479 1908 2042 511 271 2840 1644 1572,solve_bruteforce,0.0,14.65239691734314,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
50 20 16004 1461 709 2873 2918 2218 645 1038 568 934 584 1893 1741 1581 1960 2516 1307 1178 1667 2136 1222 1752 2647 770 2503 1956 2523 1386 1938 2928 869 1907 1734 1520 881 868 2926 914 1186 179 1475,solve_greedy,23484.0,4.38690185546875e-05,-I 41 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
49 20 14329 235 1113 2579 682 763 536 2901 1310 1073 1512 82 800 276 2015 1405 2632 1748 1844 1633 2611 657 326 1623 2927 2706 542 1916 1499 190 1739 2508 1793 1623 1079 1168 137 1605 1201 1967 2871,solve_greedy,22764.0,4.100799560546875e-05,-I 41 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
12 20 20784 447 2413 2247 652 459 592 1028 1302 2503 2070 991 2486 83 1060 369 2453 1188 602 396 390 1087 2582 2704 1591 2054 2567 1061 224 2453 5 2260 55 1084 2131 1433 2470 1175 1908 959 271,solve_branch_bound,27540.0,0.0009851455688476562,-I 11 -N 10 -n 20 -W 3000 -C 3000 -w light -m 0.8 -c uni,w
100 20 23226 1038 915 934 808 1893 1910 1581 1624 2516 2509 1178 1199 2136 2120 1752 1848 770 919 1956 2027 1386 1433 2928 2925 1907 1924 1520 1459 868 1071 914 870 179 175 1270 1284 973 1105 1334 1209,solve_branch_bound,23898.0,0.1817169189453125,-I 91 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
25 20 37052 2872 2743 2526 1893 1646 1233 2491 635 2678 1806 2740 1587 1478 2774 2990 434 2797 2234 1857 1995 2273 2384 2060 948 2574 752 808 2536 2127 2539 2734 2293 2458 2624 2983 2032 2774 1353 1449 2698,solve_dynamic_cost,34724.0,0.4473299980163574,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
43 20 14447 2325 875 369 719 1699 1723 2546 2478 178 2332 2398 501 2464 2129 1719 1054 1428 2624 2258 1896 716 2409 1074 2070 477 2554 143 2413 754 394 652 2542 1604 592 1973 1534 1302 1129 2815 498,solve_dynamic_cost,25889.0,0.22535228729248047,-I 41 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
50 20 16004 1461 709 2873 2918 2218 645 1038 568 934 584 1893 1741 1581 1960 2516 1307 1178 1667 2136 1222 1752 2647 770 2503 1956 2523 1386 1938 2928 869 1907 1734 1520 881 868 2926 914 1186 179 1475,solve_bruteforce,23484.0,14.621960163116455,-I 41 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
88 20 21908 2584 1195 1067 1977 2711 1821 2312 179 858 429 1924 1567 539 1943 2257 437 1007 306 770 783 1415 2663 178 2901 1245 2088 1237 2129 1162 178 1605 2502 2894 1704 1046 937 39 2457 536 1036,solve_dynamic_cost,28438.0,0.4508838653564453,-I 81 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
23 20 34334 1644 1117 2159 2606 2915 2462 2497 75 1680 2340 2581 1108 1769 795 2025 1011 2730 20 2724 1286 2386 52 2067 2005 1180 339 987 2748 2893 2458 2951 1384 1195 1977 2711 2312 1567 1943 2257 1007,solve_branch_bound,28559.0,0.009507179260253906,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
24 20 29949 1162 1605 1704 937 808 1113 2579 763 1310 1512 657 1623 2927 542 1916 190 1793 1079 1168 1605 2871 1461 2918 645 1038 934 1741 1960 2516 1178 2647 2503 2928 1907 1734 881 1334 2075 1686 1025,solve_branch_bound,24161.0,0.009800910949707031,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
65 20 34333 297 158 1591 993 2405 947 288 2567 1940 1508 224 527 930 548 546 5 1133 2901 741 580 55 1917 784 2131 1603 2616 878 1198 1568 776 2470 1826 1479 1908 2042 511 271 2840 1644 1572,solve_greedy,28029.0,5.698204040527344e-05,-I 61 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 1.5 -c uni,m
78 20 54772 2584 1195 1067 1977 2711 1821 2312 179 858 429 1924 1567 539 1943 2257 437 1007 306 770 783 1415 2663 178 2901 1245 2088 1237 2129 1162 178 1605 2502 2894 1704 1046 937 39 2457 536 1036,solve_greedy,29232.0,5.316734313964844e-05,-I 71 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
26 20 36524 2556 2393 1652 2946 2227 2602 2645 1533 1483 2230 2863 146 1434 1501 1978 2095 2838 2787 2896 2128 2768 1431 2271 1549 2922 1611 2278 2490 2795 1748 2036 641 2032 2264 2717 1236 2059 1813 1205 1032,solve_dynamic_cost,32722.0,0.44396018981933594,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
40 20 0 1461 709 2873 2918 2218 645 1038 568 934 584 1893 1741 1581 1960 2516 1307 1178 1667 2136 1222 1752 2647 770 2503 1956 2523 1386 1938 2928 869 1907 1734 1520 881 868 2926 914 1186 179 1475,solve_bruteforce,0.0,12.54787015914917,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
54 20 36331 2070 509 2063 2010 1702 2486 2918 331 1060 220 1053 2632 1469 2453 1813 1013 602 873 2313 1648 2232 2605 2483 390 291 2780 1914 500 2582 66 1731 1973 2851 1213 2699 8 233 1587 2252 583,solve_bruteforce,25880.0,13.098092079162598,-I 51 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 1.0 -c uni,m
56 20 34414 2159 2107 2606 2915 2262 2462 1197 1715 2497 87 75 1680 1221 2340 2215 2711 563 2162 1734 2245 102 1260 2581 1518 1108 2279 2439 823 1629 5 2501 2772 2938 1769 1551 795 2025 17 1011 2730,solve_bruteforce,34392.0,13.080655097961426,-I 51 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 1.0 -c uni,m
102 20 24462 1948 2053 1820 1938 2466 2519 1801 1921 2207 2286 1240 1416 1399 1559 2603 2643 1955 2059 1492 1643 1425 1583 1061 1255 1767 1890 982 1183 1043 1238 2938 2944 563 807 686 918 997 1197 185 466,solve_bruteforce,27105.0,12.904890775680542,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
3 20 23115 2325 875 369 719 1699 1723 2546 2478 178 2332 2398 501 2464 2129 1719 1054 1428 2624 2258 1896 716 2409 1074 2070 477 2554 143 2413 754 394 652 2542 1604 592 1973 1534 1302 1129 2815 498,solve_dynamic_cost,31073.0,0.47736096382141113,-I 1 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c uni,w
38 20 0 2584 1195 1067 1977 2711 1821 2312 179 858 429 1924 1567 539 1943 2257 437 1007 306 770 783 1415 2663 178 2901 1245 2088 1237 2129 1162 178 1605 2502 2894 1704 1046 937 39 2457 536 1036,solve_branch_bound,0.0,0.0004858970642089844,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
47 20 12935 20 2792 2820 2724 2121 1286 737 1052 2454 2823 2386 1976 52 2067 1638 2005 1912 2672 1525 1837 1180 315 339 987 452 2748 2 1544 1753 2038 2893 2304 2458 138 466 2951 466 1384 196 2733,solve_bruteforce,29772.0,12.926686763763428,-I 41 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
19 20 17166 997 671 510 1303 627 2606 1383 1174 1236 1206 1838 2663 1575 35 297 1562 1699 587 308 897 951 39 337 149 1439 2811 855 2680 2631 2344 1887 872 1974 1674 339 2412 378 2124 197 2219,solve_bruteforce,29218.0,12.836183071136475,-I 11 -N 10 -n 20 -W 3000 -C 3000 -w light -m 0.8 -c uni,w
24 20 29949 1162 1605 1704 937 808 1113 2579 763 1310 1512 657 1623 2927 542 1916 190 1793 1079 1168 1605 2871 1461 2918 645 1038 934 1741 1960 2516 1178 2647 2503 2928 1907 1734 881 1334 2075 1686 1025,solve_greedy,24161.0,5.3882598876953125e-05,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
101 20 22978 431 688 529 776 2156 2241 2306 2376 765 988 2237 2313 1024 1222 1157 1341 570 813 709 938 2322 2390 631 868 738 964 2686 2718 2868 2881 1587 1729 928 1135 1898 2008 242 518 2939 2945,solve_bruteforce,26026.0,13.042568922042847,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
2 20 23702 2269 2343 802 2523 345 854 1135 1229 2954 697 276 2343 2682 1584 1865 1991 1322 2536 2341 2082 317 147 2692 1242 2393 227 422 2129 850 27 1725 1156 8 310 2423 1104 1139 2922 1668 1270,solve_dynamic_cost,27765.0,0.468289852142334,-I 1 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c uni,w
11 20 12926 679 738 1414 1898 99 1820 535 2207 398 1492 1576 1767 63 686 2004 2269 658 2523 47 276 1010 2536 660 317 872 27 1276 8 79 1270 2126 719 455 178 872 1054 743 716 592 2070,solve_dynamic_cost,24041.0,0.22365808486938477,-I 11 -N 10 -n 20 -W 3000 -C 3000 -w light -m 0.8 -c uni,w
38 20 0 2584 1195 1067 1977 2711 1821 2312 179 858 429 1924 1567 539 1943 2257 437 1007 306 770 783 1415 2663 178 2901 1245 2088 1237 2129 1162 178 1605 2502 2894 1704 1046 937 39 2457 536 1036,solve_dynamic_cost,0.0,1.4066696166992188e-05,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
60 20 32008 1461 709 2873 2918 2218 645 1038 568 934 584 1893 1741 1581 1960 2516 1307 1178 1667 2136 1222 1752 2647 770 2503 1956 2523 1386 1938 2928 869 1907 1734 1520 881 868 2926 914 1186 179 1475,solve_greedy,32003.0,5.817413330078125e-05,-I 51 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 1.0 -c uni,m
8 20 21908 2584 1195 1067 1977 2711 1821 2312 179 858 429 1924 1567 539 1943 2257 437 1007 306 770 783 1415 2663 178 2901 1245 2088 1237 2129 1162 178 1605 2502 2894 1704 1046 937 39 2457 536 1036,solve_greedy,28438.0,4.6253204345703125e-05,-I 1 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c uni,w
8 20 21908 2584 1195 1067 1977 2711 1821 2312 179 858 429 1924 1567 539 1943 2257 437 1007 306 770 783 1415 2663 178 2901 1245 2088 1237 2129 1162 178 1605 2502 2894 1704 1046 937 39 2457 536 1036,solve_dynamic_cost,28438.0,0.2908339500427246,-I 1 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c uni,w
105 20 26912 369 632 719 947 1699 1830 1723 1851 2546 2592 2478 2530 178 460 2332 2399 2398 2458 501 751 2464 2518 2129 2216 1719 1847 1054 1248 1428 1585 2624 2662 2258 2333 1896 2006 716 945 2409 2468,solve_greedy,28494.0,5.698204040527344e-05,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
105 20 26912 369 632 719 947 1699 1830 1723 1851 2546 2592 2478 2530 178 460 2332 2399 2398 2458 501 751 2464 2518 2129 2216 1719 1847 1054 1248 1428 1585 2624 2662 2258 2333 1896 2006 716 945 2409 2468,solve_dynamic_cost,29321.0,0.5445456504821777,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
105 20 26912 369 632 719 947 1699 1830 1723 1851 2546 2592 2478 2530 178 460 2332 2399 2398 2458 501 751 2464 2518 2129 2216 1719 1847 1054 1248 1428 1585 2624 2662 2258 2333 1896 2006 716 945 2409 2468,solve_branch_bound,29321.0,0.2653641700744629,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
38 20 0 2584 1195 1067 1977 2711 1821 2312 179 858 429 1924 1567 539 1943 2257 437 1007 306 770 783 1415 2663 178 2901 1245 2088 1237 2129 1162 178 1605 2502 2894 1704 1046 937 39 2457 536 1036,solve_greedy,0.0,4.291534423828125e-05,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
57 20 25870 20 2792 2820 2724 2121 1286 737 1052 2454 2823 2386 1976 52 2067 1638 2005 1912 2672 1525 1837 1180 315 339 987 452 2748 2 1544 1753 2038 2893 2304 2458 138 466 2951 466 1384 196 2733,solve_greedy,38376.0,5.7220458984375e-05,-I 51 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 1.0 -c uni,m
78 20 54772 2584 1195 1067 1977 2711 1821 2312 179 858 429 1924 1567 539 1943 2257 437 1007 306 770 783 1415 2663 178 2901 1245 2088 1237 2129 1162 178 1605 2502 2894 1704 1046 937 39 2457 536 1036,solve_bruteforce,29232.0,13.120476722717285,-I 71 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
56 20 34414 2159 2107 2606 2915 2262 2462 1197 1715 2497 87 75 1680 1221 2340 2215 2711 563 2162 1734 2245 102 1260 2581 1518 1108 2279 2439 823 1629 5 2501 2772 2938 1769 1551 795 2025 17 1011 2730,solve_dynamic_cost,34392.0,0.5585362911224365,-I 51 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 1.0 -c uni,m
10 20 25606 1461 709 2873 2918 2218 645 1038 568 934 584 1893 1741 1581 1960 2516 1307 1178 1667 2136 1222 1752 2647 770 2503 1956 2523 1386 1938 2928 869 1907 1734 1520 881 868 2926 914 1186 179 1475,solve_dynamic_cost,29780.0,0.556037187576294,-I 1 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c uni,w
20 20 12322 436 1843 262 2137 1384 1472 1905 2267 1461 1666 868 2658 18 2946 293 910 1334 2757 1231 99 431 994 299 369 442 316 1123 118 101 961 379 370 120 1801 2556 1584 284 49 476 988,solve_dynamic_cost,25403.0,0.35682201385498047,-I 11 -N 10 -n 20 -W 3000 -C 3000 -w light -m 0.8 -c uni,w
54 20 36331 2070 509 2063 2010 1702 2486 2918 331 1060 220 1053 2632 1469 2453 1813 1013 602 873 2313 1648 2232 2605 2483 390 291 2780 1914 500 2582 66 1731 1973 2851 1213 2699 8 233 1587 2252 583,solve_branch_bound,25880.0,0.0005729198455810547,-I 51 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 1.0 -c uni,m
98 20 20524 2711 2717 2312 2251 858 705 1924 1928 539 612 2257 2204 1007 848 770 663 1415 1538 178 442 1245 1314 1237 1311 1162 1000 1605 1698 2894 2895 1046 973 39 228 536 460 808 623 1113 1249,solve_branch_bound,21360.0,0.14082884788513184,-I 91 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
86 20 27531 2159 2107 2606 2915 2262 2462 1197 1715 2497 87 75 1680 1221 2340 2215 2711 563 2162 1734 2245 102 1260 2581 1518 1108 2279 2439 823 1629 5 2501 2772 2938 1769 1551 795 2025 17 1011 2730,solve_bruteforce,33488.0,13.782631158828735,-I 81 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
49 20 14329 235 1113 2579 682 763 536 2901 1310 1073 1512 82 800 276 2015 1405 2632 1748 1844 1633 2611 657 326 1623 2927 2706 542 1916 1499 190 1739 2508 1793 1623 1079 1168 137 1605 1201 1967 2871,solve_bruteforce,22880.0,13.87376594543457,-I 41 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
3 20 23115 2325 875 369 719 1699 1723 2546 2478 178 2332 2398 501 2464 2129 1719 1054 1428 2624 2258 1896 716 2409 1074 2070 477 2554 143 2413 754 394 652 2542 1604 592 1973 1534 1302 1129 2815 498,solve_branch_bound,31073.0,0.004063844680786133,-I 1 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c uni,w
69 20 42987 235 1113 2579 682 763 536 2901 1310 1073 1512 82 800 276 2015 1405 2632 1748 1844 1633 2611 657 326 1623 2927 2706 542 1916 1499 190 1739 2508 1793 1623 1079 1168 137 1605 1201 1967 2871,solve_dynamic_cost,29169.0,0.40258312225341797,-I 61 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 1.5 -c uni,m
6 20 27531 2159 2107 2606 2915 2262 2462 1197 1715 2497 87 75 1680 1221 2340 2215 2711 563 2162 1734 2245 102 1260 2581 1518 1108 2279 2439 823 1629 5 2501 2772 2938 1769 1551 795 2025 17 1011 2730,solve_branch_bound,33488.0,0.0017549991607666016,-I 1 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c uni,w
23 20 34334 1644 1117 2159 2606 2915 2462 2497 75 1680 2340 2581 1108 1769 795 2025 1011 2730 20 2724 1286 2386 52 2067 2005 1180 339 987 2748 2893 2458 2951 1384 1195 1977 2711 2312 1567 1943 2257 1007,solve_dynamic_cost,28559.0,0.6126053333282471,-I 21 -N 10 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
73 20 57788 2325 875 369 719 1699 1723 2546 2478 178 2332 2398 501 2464 2129 1719 1054 1428 2624 2258 1896 716 2409 1074 2070 477 2554 143 2413 754 394 652 2542 1604 592 1973 1534 1302 1129 2815 498,solve_bruteforce,32466.0,13.943171977996826,-I 71 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
82 20 23702 2269 2343 802 2523 345 854 1135 1229 2954 697 276 2343 2682 1584 1865 1991 1322 2536 2341 2082 317 147 2692 1242 2393 227 422 2129 850 27 1725 1156 8 310 2423 1104 1139 2922 1668 1270,solve_greedy,27765.0,5.984306335449219e-05,-I 81 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
34 20 0 2070 509 2063 2010 1702 2486 2918 331 1060 220 1053 2632 1469 2453 1813 1013 602 873 2313 1648 2232 2605 2483 390 291 2780 1914 500 2582 66 1731 1973 2851 1213 2699 8 233 1587 2252 583,solve_greedy,0.0,3.409385681152344e-05,-I 31 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
103 20 25776 2343 2409 802 1022 2523 2571 345 610 854 1069 1135 1321 1229 1406 2954 2959 697 927 276 548 2343 2409 2682 2714 1584 1725 1865 1979 1991 2092 1322 1490 2536 2583 2341 2407 2082 2174 317 586,solve_greedy,26745.0,5.1021575927734375e-05,-I 101 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
72 20 59256 2269 2343 802 2523 345 854 1135 1229 2954 697 276 2343 2682 1584 1865 1991 1322 2536 2341 2082 317 147 2692 1242 2393 227 422 2129 850 27 1725 1156 8 310 2423 1104 1139 2922 1668 1270,solve_bruteforce,28716.0,13.836666107177734,-I 71 -N 10 -n 20 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
