instance,method,result,elapsed,args,tag
478 4 4581 2598 2921 2841 675 2496 282 1228 2395,solve_branch_bound,5316.0,0.00010943412780761719,-I 401 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
520 4 5150 2567 1940 1508 224 527 930 548 546,solve_branch_bound,3640.0,9.703636169433594e-05,-I 501 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 1.0 -c uni,m
10432 24 28415 1802 659 973 2915 1010 74 595 592 676 1099 1170 1513 172 2097 404 1216 2138 1794 1642 206 2898 2229 2879 487 303 973 855 2679 832 2075 1433 2597 965 1205 2900 2011 256 2475 478 257 1640 1182 337 2317 1018 2424 1039 25,solve_dynamic_cost,35101.0,0.4957621097564697,-I 10401 -N 100 -n 24 -W 3000 -C 3000 -w bal -m 1.0 -c uni,m
2661 8 6977 2525 2194 988 243 1242 207 1438 599 2726 2809 2548 2493 188 1212 2300 1392,solve_branch_bound,7113.0,0.001220703125,-I 2601 -N 100 -n 8 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
4963 16 22790 474 896 282 2183 1963 1279 2908 2698 162 445 2483 631 1080 886 2059 2721 438 1081 1875 2796 1500 293 893 98 2434 1655 1585 2330 1469 207 1185 562,solve_branch_bound,20761.0,0.00021982192993164062,-I 4901 -N 100 -n 16 -W 3000 -C 3000 -w bal -m 1.0 -c uni,m
3443 8 4936 1351 998 660 1710 1747 942 220 1668 156 2158 1586 2516 151 2138 299 1632,solve_dynamic_cost,12820.0,0.0004858970642089844,-I 3401 -N 100 -n 8 -W 3000 -C 3000 -w light -m 0.8 -c uni,w
2615 8 5504 1769 1551 795 2025 17 1011 2730 149 20 2792 2820 2724 2121 1286 737 1052,solve_branch_bound,10103.0,0.0005385875701904297,-I 2601 -N 100 -n 8 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
4244 8 10006 1420 1360 2588 2612 1843 1839 1761 1873 570 479 284 236 2585 2600 1457 1377,solve_dynamic_cost,9822.0,0.0004901885986328125,-I 4201 -N 100 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
10323 24 16177 1769 2189 931 2446 1437 1248 1666 107 2788 1784 1269 2416 1296 548 1666 2293 2172 468 2595 1779 573 1233 155 922 2762 1336 2074 758 283 1457 2928 1687 100 2093 2 330 362 2288 544 1813 441 2360 1569 2442 2312 1489 661 493,solve_dynamic_cost,28798.0,0.4205746650695801,-I 10301 -N 100 -n 24 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
5264 16 17452 1865 559 1011 203 1142 1088 1815 2785 1506 1272 839 80 1227 2339 504 1063 345 312 1232 311 107 2669 1862 1207 2045 1930 1625 92 2641 1264 2050 2287,solve_branch_bound,18775.0,0.004291534423828125,-I 5201 -N 100 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
3117 8 9532 1753 1797 2893 2898 2458 2409 466 711 466 446 196 427 2489 2526 1195 1143,solve_branch_bound,9948.0,0.0005614757537841797,-I 3101 -N 100 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
691 4 10464 1513 2494 2882 1094 342 2589 2239 154,solve_branch_bound,6331.0,0.00010609626770019531,-I 601 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 1.5 -c uni,m
60 4 5726 455 1353 1449 352 2698 769 2556 1615,solve_branch_bound,3737.0,0.0001423358917236328,-I 1 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 0.8 -c uni,w
10716 24 25368 2588 2388 1843 1454 1761 2847 570 934 284 1235 2585 2028 1457 721 616 2527 257 1466 2091 2142 106 443 1753 2135 2024 379 2071 1666 2381 888 246 1068 42 2422 2960 999 762 1898 348 2662 2769 2544 779 517 1222 1661 196 2215,solve_dynamic_cost,37140.0,1.0105934143066406,-I 10701 -N 100 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
2760 8 11148 1379 370 1804 1936 2881 371 1801 141 507 445 10 1584 2717 1861 49 72,solve_branch_bound,6780.0,0.00019884109497070312,-I 2701 -N 100 -n 8 -W 3000 -C 3000 -w bal -m 1.0 -c uni,m
7922 20 29691 345 1232 311 2669 1862 2045 1930 92 2641 2050 2287 460 1596 12 1706 2210 2910 2287 613 2073 2080 2094 1854 540 1684 1118 2429 2225 1522 2144 2543 1901 2925 1144 904 2863 2157 875 2815 2147,solve_dynamic_cost,31077.0,0.40488696098327637,-I 7901 -N 100 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
5111 16 47366 2579 682 763 536 2901 1310 1073 1512 82 800 276 2015 1405 2632 1748 1844 1633 2611 657 326 1623 2927 2706 542 1916 1499 190 1739 2508 1793 1623 1079,solve_branch_bound,23847.0,0.0004322528839111328,-I 5101 -N 100 -n 16 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
7001 20 14784 431 529 2156 2306 765 2237 1024 1157 570 709 2322 631 738 2686 2868 1587 928 1898 242 2939 2902 1948 1820 2466 1801 2207 1240 1399 2603 1955 1492 1425 1061 1767 982 1043 2938 563 686 997,solve_branch_bound,24366.0,0.09759926795959473,-I 7001 -N 100 -n 20 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
1554 4 3609 434 2163 2996 2797 1932 2234 1857 362,solve_dynamic_cost,4960.0,4.553794860839844e-05,-I 1501 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
6790 20 13348 1037 1716 583 611 1197 1520 1052 1430 637 2684 1876 681 371 31 505 1619 667 2140 715 910 217 2525 111 2235 451 712 387 17 1370 496 252 220 1413 2715 1709 1874 874 1652 1261 621,solve_branch_bound,25244.0,0.005221843719482422,-I 6701 -N 100 -n 20 -W 3000 -C 3000 -w light -m 0.8 -c uni,w
9798 24 28014 1852 1923 2675 2679 2427 2398 2209 2206 1496 1433 517 404 793 669 1326 1440 1831 1796 730 869 356 315 1750 1795 414 585 2340 2274 2613 2575 2249 2221 2595 2604 744 931 122 317 66 339 2493 2489 1144 1134 1616 1510 660 884,solve_branch_bound,29238.0,1.0331509113311768,-I 9701 -N 100 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
3235 8 10008 783 1004 1415 1574 2663 2697 178 461 2901 2911 1245 1421 2088 2180 1237 1413,solve_branch_bound,10964.0,0.0007352828979492188,-I 3201 -N 100 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
8009 20 0 235 1113 2579 682 763 536 2901 1310 1073 1512 82 800 276 2015 1405 2632 1748 1844 1633 2611 657 326 1623 2927 2706 542 1916 1499 190 1739 2508 1793 1623 1079 1168 137 1605 1201 1967 2871,solve_dynamic_cost,0.0,1.4066696166992188e-05,-I 8001 -N 100 -n 20 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
2238 8 10541 2264 2717 831 1236 2059 903 1813 1205 1006 1032 794 623 1932 1915 2478 2544,solve_branch_bound,10649.0,0.0005667209625244141,-I 2201 -N 100 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,w
2536 8 0 1048 2532 897 1281 2768 1901 1431 2271 1038 1549 2922 166 1611 2278 1529 2490,solve_branch_bound,0.0,0.0001251697540283203,-I 2501 -N 100 -n 8 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
5831 16 0 1975 316 1878 1187 118 1018 2367 1241 1329 2900 2533 961 2622 1379 370 1804 1936 2881 371 1801 141 507 445 10 1584 2717 1861 49 72 2816 2525 2194,solve_dynamic_cost,0.0,1.1444091796875e-05,-I 5801 -N 100 -n 16 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
8540 20 24945 2568 2921 269 2996 2410 1525 2586 252 2657 2674 541 1737 1214 2673 1916 1790 1677 2191 429 1535 2648 1310 1259 1767 2913 1534 1211 1507 619 358 1158 266 2499 2432 509 1901 757 374 1342 318,solve_dynamic_cost,30493.0,0.3176393508911133,-I 8501 -N 100 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
10302 24 18690 2954 697 276 2343 2682 1584 1865 1991 1322 2536 2341 2082 317 147 2692 1242 2393 227 422 2129 850 27 1725 1156 8 310 2423 1104 1139 2922 1668 1270 1546 2325 875 369 719 1699 1723 2546 2478 178 2332 2398 501 2464 2129 1719,solve_dynamic_cost,28881.0,1.0297963619232178,-I 10301 -N 100 -n 24 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
7559 20 27041 328 134 920 1012 2048 1993 2139 2145 1441 1327 2595 2618 1332 1364 432 547 1963 2055 1981 1986 135 171 1852 1846 91 300 1861 1960 2098 2168 1982 1981 2622 2631 2884 2876 2244 2252 2854 2855,solve_branch_bound,27760.0,0.31926703453063965,-I 7501 -N 100 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
5708 16 24144 794 1932 2544 1752 2576 951 2650 769 1445 981 1264 1462 2904 373 2048 411 1881 226 723 468 2160 1268 1578 954 824 956 1554 945 2841 2496 2395 1145,solve_dynamic_cost,16079.0,0.11438417434692383,-I 5701 -N 100 -n 16 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
7635 20 21316 548 793 350 615 334 600 833 1050 1486 1637 46 341 2040 2136 2333 2400 2522 2570 698 928 177 460 1472 1625 1825 1943 598 838 2646 2682 2407 2466 1774 1896 1547 1692 1590 1731 1420 1578,solve_branch_bound,24277.0,0.2738180160522461,-I 7601 -N 100 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
9066 24 39848 2054 688 2887 864 1643 2358 2741 420 650 2627 2359 2956 2886 1212 2263 2492 478 2560 781 2830 1934 1521 2405 2473 2466 2758 2699 268 2478 1601 1951 2227 2747 640 2709 1443 2638 2238 657 2899 1914 1802 1935 84 1945 490 2591 1742,solve_branch_bound,39781.0,0.003853321075439453,-I 9001 -N 100 -n 24 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
8542 20 27177 2504 2729 18 2968 960 2564 860 2288 2528 2184 2995 2202 1182 510 47 837 1248 2386 2227 111 2883 2381 2004 2890 2633 633 2945 2858 2225 2354 1393 681 117 2868 2898 916 1354 2229 951 1597,solve_dynamic_cost,36526.0,0.7307119369506836,-I 8501 -N 100 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
512 4 8999 2624 2258 1896 716 2409 1074 2070 477,solve_branch_bound,4525.0,0.00013136863708496094,-I 501 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 1.0 -c uni,m
4869 16 10773 2478 1488 256 1871 1114 2590 1419 2620 2619 1935 1563 943 1929 600 309 2679 1475 996 240 353 2290 580 468 1556 92 2013 2131 579 2787 982 376 2257,solve_branch_bound,20005.0,0.004545927047729492,-I 4801 -N 100 -n 16 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
9042 24 44174 1083 2870 2702 2697 2827 132 2162 950 2067 1356 2579 25 1999 2455 2206 1717 2972 2874 2764 2139 2931 896 2897 1795 2820 1479 2923 420 2474 963 2507 2726 1824 2398 2731 2369 2236 454 2561 1077 2323 1290 975 2728 1338 2115 1317 90,solve_branch_bound,36894.0,0.012116193771362305,-I 9001 -N 100 -n 24 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
3000 8 19676 18 2968 960 2564 860 2288 2528 2184 2995 2202 1182 510 47 837 1248 2386,solve_branch_bound,15939.0,0.0001876354217529297,-I 2901 -N 100 -n 8 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
10863 24 32350 1720 1610 141 182 951 804 1635 1756 870 795 2832 2842 1482 1459 1344 1410 1994 2032 2924 2930 2663 2630 2606 2623 1582 1723 1208 1199 995 853 2721 2701 1043 948 2567 2606 1764 1815 247 111 2744 2719 1532 1589 1386 1392 1487 1579,solve_dynamic_cost,32786.0,1.6311862468719482,-I 10801 -N 100 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
5800 16 23029 1860 1671 2191 2619 2008 1189 643 388 2659 2681 2824 419 1499 681 1036 161 1923 2191 1231 2464 1624 935 1969 2714 904 326 2436 2109 1811 1956 2169 1368,solve_dynamic_cost,22285.0,0.11852598190307617,-I 5701 -N 100 -n 16 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
721 4 5426 1133 2901 741 580 55 1917 784 2131,solve_branch_bound,7529.0,0.0001308917999267578,-I 701 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
6376 16 15099 752 689 314 1261 901 170 1943 1517 2856 490 1066 1595 2957 2509 379 478 824 1048 939 1409 180 1175 880 2467 383 2907 218 1632 1642 1427 2640 868,solve_dynamic_cost,20504.0,0.10762429237365723,-I 6301 -N 100 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
10222 24 0 2809 2548 2493 188 1212 2300 1392 1440 1179 136 2879 2926 1297 496 2764 2116 371 2476 2409 656 1660 2991 1476 210 720 2123 1380 2561 1101 1045 1959 1311 760 1604 1360 1231 1448 2999 2546 862 1266 2315 658 880 1307 906 1468 2878,solve_dynamic_cost,0.0,2.3126602172851562e-05,-I 10201 -N 100 -n 24 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
8138 20 12981 2059 303 1802 659 973 2915 1010 74 595 592 676 1099 1170 1513 172 2097 404 1216 2138 1794 1642 206 2898 2229 2879 487 303 973 855 2679 832 2075 1433 2597 965 1205 2900 2011 256 2475,solve_dynamic_cost,24254.0,0.2313697338104248,-I 8101 -N 100 -n 20 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
9719 24 35468 2384 2329 1562 1465 2811 2821 2718 2725 2485 2507 1771 1868 127 29 370 155 2344 2327 898 810 1027 909 1674 1777 1439 1534 2623 2590 2124 2200 1805 1862 2704 2725 2268 2285 2739 2732 2137 2107 2030 1969 1612 1543 1802 1812 881 877,solve_branch_bound,35722.0,1.1067607402801514,-I 9701 -N 100 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
9936 24 26871 2898 916 1354 2229 951 1597 1260 2793 1882 2041 2570 2564 1344 39 2575 1415 1422 847 117 2109 1 2286 931 722 152 460 829 1188 92 2866 2468 1901 1327 1959 6 2480 1953 1372 2803 1070 6 1355 2099 314 1656 954 2893 1650,solve_dynamic_cost,35136.0,0.6229984760284424,-I 9901 -N 100 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni,w
5849 16 0 537 2033 1716 1496 1192 2583 2105 743 2524 2145 1557 2136 2576 2838 1032 2568 2921 269 2996 2410 1525 2586 252 2657 2674 541 1737 1214 2673 1916 1790 1677,solve_dynamic_cost,0.0,2.4557113647460938e-05,-I 5801 -N 100 -n 16 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
2522 8 0 1739 2508 1793 1623 1079 1168 137 1605 1201 1967 2871 1638 1461 709 2873 2918,solve_branch_bound,0.0,0.00014853477478027344,-I 2501 -N 100 -n 8 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
7436 20 27446 548 279 1102 587 2853 1367 2780 1611 1841 343 1634 1763 1106 187 1204 1493 1354 1031 254 1813 2155 1366 2732 2949 1456 2601 1542 1778 2350 384 2009 1951 2142 88 2632 661 2134 2812 480 1963,solve_branch_bound,26025.0,0.004198551177978516,-I 7401 -N 100 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
1757 4 9921 1227 948 2574 560 752 152 2061 808,solve_dynamic_cost,2468.0,5.698204040527344e-05,-I 1701 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 1.5 -c uni,m
867 4 6420 2311 1048 2532 897 1281 2768 1901 1431,solve_branch_bound,5247.0,0.0001614093780517578,-I 801 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
1390 4 7078 2196 34 1476 1391 2576 2601 2600 2100,solve_dynamic_cost,6092.0,5.459785461425781e-05,-I 1301 -N 100 -n 4 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
5666 16 8469 717 718 403 916 543 1969 1030 1360 527 43 773 2425 410 906 186 1735 1144 2194 160 2216 346 2864 737 2757 2000 1477 1053 128 444 331 114 645,solve_dynamic_cost,21795.0,0.0727541446685791,-I 5601 -N 100 -n 16 -W 3000 -C 3000 -w light -m 0.8 -c uni,w
6498 16 19336 888 979 1283 1347 1745 1626 707 514 1680 1624 2526 2509 2836 2821 216 232 486 526 1785 1895 2730 2729 2395 2416 344 259 1353 1504 2695 2718 502 693,solve_dynamic_cost,19843.0,0.10448455810546875,-I 6401 -N 100 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
8886 24 37964 1749 2413 2340 1276 2841 2611 2709 448 1889 363 1460 2700 730 839 2403 1527 2457 1099 2284 858 1088 1915 1198 2946 1068 2632 2747 760 2336 854 2802 1077 1561 2867 2086 2852 2523 2199 1584 2527 2462 582 1629 1615 1195 55 2314 1366,solve_branch_bound,36228.0,0.021224260330200195,-I 8801 -N 100 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni,w
10041 24 22670 372 1935 1157 2879 2177 2406 187 581 305 313 1561 1159 2324 947 818 827 2009 2437 791 1901 793 2419 1391 1766 910 111 963 2932 2496 1557 1287 749 943 147 252 1490 544 862 1291 51 2366 2268 1256 1991 293 2852 1852 1191,solve_dynamic_cost,34202.0,0.5751335620880127,-I 10001 -N 100 -n 24 -W 3000 -C 3000 -w light -m 0.8 -c uni,w
1429 4 0 737 1052 2454 2823 2386 1976 52 2067,solve_dynamic_cost,0.0,1.5020370483398438e-05,-I 1401 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
7929 20 27944 1693 1856 1178 955 1377 2888 1165 2449 1912 456 694 1093 2585 1978 2358 783 2698 2257 1709 1585 962 2013 2495 1144 680 2802 1267 1939 1091 1749 2155 75 2657 426 2255 2888 1077 2042 2923 823,solve_dynamic_cost,30917.0,0.38190460205078125,-I 7901 -N 100 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
4183 8 8171 946 656 2198 321 643 1911 604 401 825 2314 2556 931 2310 2009 132 2676,solve_dynamic_cost,10898.0,0.0009226799011230469,-I 4101 -N 100 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
459 4 4398 2458 230 2624 1026 2523 2983 1192 2032,solve_branch_bound,5015.0,0.0001964569091796875,-I 401 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
6284 16 45250 491 1231 1221 460 49 1186 159 2465 2253 1827 614 2700 1279 74 1948 1683 2334 429 1940 2425 2924 700 2279 905 1337 1905 1917 2436 1417 2083 463 1726,solve_dynamic_cost,24235.0,0.11171555519104004,-I 6201 -N 100 -n 16 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
9043 24 41364 1037 1929 2579 1252 2316 2427 1370 515 1807 962 2998 2858 2581 1657 2313 203 2867 2720 2484 1798 1044 2755 2226 374 2181 2683 2843 1047 2987 742 1542 2866 2651 741 2191 2680 2543 152 1558 1248 1638 817 2498 34 1576 313 1875 600,solve_branch_bound,32297.0,0.003993988037109375,-I 9001 -N 100 -n 24 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
1178 4 7330 2598 2921 2841 675 2496 282 1228 2395,solve_dynamic_cost,5991.0,6.985664367675781e-05,-I 1101 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 0.8 -c uni,w
8806 24 35909 149 20 2792 2820 2724 2121 1286 737 1052 2454 2823 2386 1976 52 2067 1638 2005 1912 2672 1525 1837 1180 315 339 987 452 2748 2 1544 1753 2038 2893 2304 2458 138 466 2951 466 1384 196 2733 2489 2584 1195 1067 1977 2711 1821,solve_branch_bound,32636.0,0.012627124786376953,-I 8801 -N 100 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni,w
4235 8 14475 2904 2912 2092 2170 2896 2899 2128 2044 1000 820 2670 2646 2093 2129 2311 2290,solve_dynamic_cost,14444.0,0.0008611679077148438,-I 4201 -N 100 -n 8 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
5717 16 20018 2639 1140 2053 1013 1013 816 2019 673 1723 1942 1373 547 946 2198 1911 401 2556 2310 2009 2676 105 65 1532 1456 815 2494 455 1358 1890 60 1984 2929,solve_dynamic_cost,21070.0,0.10590362548828125,-I 5701 -N 100 -n 16 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
981 4 4140 698 494 1472 1505 598 781 2407 2418,solve_branch_bound,3923.0,0.000209808349609375,-I 901 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 0.8 -c corr,c
5514 16 22973 1893 1800 1968 2162 2837 2680 2684 197 2757 1091 1862 220 2349 1951 2375 1646 1786 1775 2110 1646 86 1233 1132 2961 2491 903 635 2678 1576 1806 176 2778,solve_dynamic_cost,26207.0,0.12367868423461914,-I 5501 -N 100 -n 16 -W 3000 -C 3000 -w bal -m 0.8 -c uni,w
719 4 9752 583 2961 297 158 1591 993 2405 947,solve_branch_bound,5059.0,0.00012731552124023438,-I 701 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
8515 20 32422 1978 5 2095 113 1261 2695 2904 2838 2092 2787 2896 2049 2128 67 1000 145 2670 397 2093 2093 2311 1048 2532 897 1281 2768 1901 1431 2271 1038 1549 2922 166 1611 2278 1529 2490 1775 2632 1196,solve_dynamic_cost,28822.0,0.4275798797607422,-I 8501 -N 100 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
5971 16 9959 814 922 1945 2209 1664 355 1161 2783 1002 2834 848 2864 1057 1322 869 2229 2983 2496 1300 2119 2011 2636 233 6 466 2882 554 1416 1525 831 1486 2166,solve_dynamic_cost,21935.0,0.061797142028808594,-I 5901 -N 100 -n 16 -W 3000 -C 3000 -w bal -m 0.5 -c uni,m
4620 16 24520 1916 1677 2191 1535 2648 1259 1534 1507 619 1158 2432 1901 757 1342 2873 2655 2187 2545 2740 1043 1009 896 2171 978 2121 2581 722 1024 2528 2995 2202 510,solve_branch_bound,23075.0,0.002872467041015625,-I 4601 -N 100 -n 16 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
8276 20 25788 387 1978 2070 1369 242 1059 402 1625 6 114 2570 1669 44 2251 107 2128 2366 1421 1916 2878 1720 223 141 97 1712 951 428 1635 2832 870 976 2832 2425 1482 1272 1344 2094 1994 2078 2924,solve_dynamic_cost,30844.0,0.24832439422607422,-I 8201 -N 100 -n 20 -W 3000 -C 3000 -w bal -m 1.0 -c uni,m
8847 24 25958 1563 943 1929 600 309 2679 1475 996 240 353 2290 580 468 1556 92 2013 2131 579 2787 982 376 2257 1034 1205 2178 560 2110 61 229 2846 1571 2814 2069 433 139 1197 2809 1287 1615 848 432 2710 1176 2951 1493 2749 1933 247,solve_branch_bound,32245.0,0.004878997802734375,-I 8801 -N 100 -n 24 -W 3000 -C 3000 -w bal -m 0.8 -c uni,w
9011 24 37427 2647 2117 2607 1432 550 2175 2238 1293 2260 2602 1749 1516 1886 1439 904 2238 2934 124 2800 1724 2236 201 2984 1641 2769 2970 708 1924 875 1175 1866 273 1456 1717 1346 1771 1607 2767 2295 857 1076 1259 2299 929 2639 1140 2053 1013,solve_branch_bound,34559.0,0.007536172866821289,-I 9001 -N 100 -n 24 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
8774 20 23848 404 664 1216 1395 2138 2224 1794 1914 1642 1778 206 485 2898 2908 2229 2306 2879 2891 487 738 303 573 973 1176 855 1069 2679 2711 832 1049 2075 2167 1433 1590 2597 2637 965 1168 1205 1385,solve_dynamic_cost,26562.0,0.3555166721343994,-I 8701 -N 100 -n 20 -W 3000 -C 3000 -w bal -m 0.8 -c strong,c
6833 20 32744 1356 1783 1389 2431 1301 1684 1922 2031 1494 641 1656 1017 1613 2023 1773 324 1903 1545 2931 1318 2146 2059 1745 707 1585 1741 2730 2395 2022 1024 2695 502 2644 927 2946 319 2870 1922 2210 180,solve_branch_bound,25248.0,0.002150297164916992,-I 6801 -N 100 -n 20 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
10552 24 42414 383 2907 218 1632 1642 1427 2640 868 329 2394 2457 1382 10 2590 1267 1284 1507 670 286 1701 2078 460 2362 2374 1695 1551 1203 2147 573 127 1291 623 1107 2410 1615 2324 982 2573 109 128 1291 283 592 1295 196 2283 2443 2613,solve_dynamic_cost,38046.0,0.8559026718139648,-I 10501 -N 100 -n 24 -W 3000 -C 3000 -w bal -m 1.5 -c uni,m
7821 20 15636 1557 2235 848 62 894 2513 1833 2972 949 2880 2 918 1447 2319 833 2098 622 1116 528 896 1038 2908 303 445 518 1080 280 1081 1501 893 1346 2330 1532 1185 1136 1011 216 1272 2162 1227,solve_dynamic_cost,29259.0,0.27213048934936523,-I 7801 -N 100 -n 20 -W 3000 -C 3000 -w light -m 0.8 -c uni,w
1901 4 3500 431 529 2156 2306 765 2237 1024 1157,solve_dynamic_cost,5072.0,6.747245788574219e-05,-I 1901 -N 100 -n 4 -W 3000 -C 3000 -w bal -m 0.8 -c uni,c
2960 8 22296 1379 370 1804 1936 2881 371 1801 141 507 445 10 1584 2717 1861 49 72,solve_branch_bound,6780.0,0.0001995563507080078,-I 2901 -N 100 -n 8 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
5875 16 0 2578 1861 2801 2098 2668 1982 1494 2622 1874 2884 501 2244 1655 2854 1565 1021 12 2252 366 1350 1648 1708 219 813 1294 2646 1078 1617 2562 533 2578 1911,solve_dynamic_cost,0.0,1.0013580322265625e-05,-I 5801 -N 100 -n 16 -W 3000 -C 3000 -w bal -m 0.0 -c uni,m
102 4 3016 1046 1425 63 686 2004 2269 658 2523,solve_branch_bound,5478.0,0.00014972686767578125,-I 101 -N 100 -n 4 -W 3000 -C 3000 -w light -m 0.8 -c uni,w
10101 24 39703 2322 738 1587 1898 2902 1820 2466 2207 2603 1492 1425 1767 2938 686 997 2269 2343 2523 2954 276 1991 2536 2341 317 2129 27 1725 8 2922 1270 875 719 2546 178 2129 1054 2258 716 2409 2070 754 652 2542 592 1973 1302 498 2070,solve_dynamic_cost,28389.0,0.7795779705047607,-I 10101 -N 100 -n 24 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
3970 8 21810 533 2720 543 341 2575 2164 1184 2590 2217 61 2125 1421 2673 2419 2690 922,solve_dynamic_cost,12638.0,0.0007603168487548828,-I 3901 -N 100 -n 8 -W 3000 -C 3000 -w bal -m 1.5 -c uni,m
2482 8 12200 1059 2498 2827 1711 2899 2975 2862 712 1229 1101 1403 1396 1085 43 1886 1729,solve_branch_bound,11410.0,0.0003612041473388672,-I 2401 -N 100 -n 8 -W 3000 -C 3000 -w heavy -m 0.8 -c uni,w
5172 16 47218 906 618 2943 1533 2021 2203 2292 660 919 402 580 2114 1131 581 1939 2044 1775 1216 2717 1760 973 2636 2191 1550 2584 527 362 938 147 1418 129 2947,solve_branch_bound,23147.0,0.0003592967987060547,-I 5101 -N 100 -n 16 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
2331 8 5429 1115 1439 2097 2238 67 124 201 1724 765 201 17 1641 232 2970 2293 1924,solve_branch_bound,10621.0,0.0006670951843261719,-I 2301 -N 100 -n 8 -W 3000 -C 3000 -w light -m 0.8 -c uni,w
8473 20 56126 2053 1975 1840 2715 1899 2591 574 2630 2382 1424 1528 2340 377 128 396 51 1489 2966 1823 448 2126 1357 636 1230 1702 2647 1844 724 1365 674 684 2536 524 1262 2233 172 1693 838 895 1703,solve_dynamic_cost,30411.0,0.34523820877075195,-I 8401 -N 100 -n 20 -W 3000 -C 3000 -w bal -m 2.0 -c uni,m
